  -0.95598921E+01   0.18267967E+01   0.30148097E+01
  -0.94790840E+01   0.11914878E-01   0.20080820E-01
  -0.93982760E+01   0.17893225E-02   0.24031483E-02
  -0.93174679E+01   0.11129906E-02   0.13413451E-02
  -0.92366598E+01   0.83415930E-03   0.93027321E-03
  -0.91558517E+01   0.68223761E-03   0.71499973E-03
  -0.90750436E+01   0.58933609E-03   0.58545455E-03
  -0.89942355E+01   0.52981201E-03   0.50128104E-03
  -0.89134275E+01   0.49189849E-03   0.44423484E-03
  -0.88326194E+01   0.46967320E-03   0.40496430E-03
  -0.87518113E+01   0.46017123E-03   0.37829413E-03
  -0.86710032E+01   0.46222111E-03   0.36125696E-03
  -0.85901951E+01   0.47600444E-03   0.35218614E-03
  -0.85093871E+01   0.50301861E-03   0.35028043E-03
  -0.84285790E+01   0.54638139E-03   0.35541179E-03
  -0.83477709E+01   0.61158605E-03   0.36808818E-03
  -0.82669628E+01   0.70804833E-03   0.38955534E-03
  -0.81861547E+01   0.85228192E-03   0.42208215E-03
  -0.81053466E+01   0.10748295E-02   0.46957548E-03
  -0.80245386E+01   0.14369644E-02   0.53892349E-03
  -0.79437305E+01   0.20770753E-02   0.64329214E-03
  -0.78629224E+01   0.33700078E-02   0.81213456E-03
  -0.77821143E+01   0.67141763E-02   0.11356914E-02
  -0.77013062E+01   0.24162508E-01   0.22671980E-02
  -0.76204982E+01   0.17549854E+02   0.10577967E+01
  -0.75396901E+01   0.33630333E+02   0.30468548E+01
  -0.74588820E+01   0.51107541E+02   0.73368412E+01
  -0.73780739E+01   0.73336767E+02   0.17935815E+02
  -0.72972658E+01   0.95333325E+02   0.44147868E+02
  -0.72164577E+01   0.76770475E+02   0.78785891E+02
  -0.71356497E+01   0.26083099E+02   0.67689584E+02
  -0.70548416E+01   0.24339076E+02   0.32402794E+02
  -0.69740335E+01   0.31257399E+02   0.25674710E+02
  -0.68932254E+01   0.32267146E+02   0.22505370E+02
  -0.68124173E+01   0.31872412E+02   0.20598432E+02
  -0.67316093E+01   0.30880382E+02   0.19332262E+02
  -0.66508012E+01   0.29634596E+02   0.18422500E+02
  -0.65699931E+01   0.28322454E+02   0.17717996E+02
  -0.64891850E+01   0.27051844E+02   0.17134137E+02
  -0.64083769E+01   0.25881737E+02   0.16623395E+02
  -0.63275689E+01   0.24839365E+02   0.16159828E+02
  -0.62467608E+01   0.23931771E+02   0.15730155E+02
  -0.61659527E+01   0.23154738E+02   0.15328586E+02
  -0.60851446E+01   0.25267107E+02   0.15616762E+02
  -0.60043365E+01   0.28616611E+02   0.16367436E+02
  -0.59235284E+01   0.30542095E+02   0.16956474E+02
  -0.58427204E+01   0.31977170E+02   0.17631525E+02
  -0.57619123E+01   0.33029611E+02   0.18474857E+02
  -0.56811042E+01   0.33621865E+02   0.19556317E+02
  -0.56002961E+01   0.33484170E+02   0.20962704E+02
  -0.55194880E+01   0.31570667E+02   0.22898879E+02
  -0.54386800E+01   0.27334368E+02   0.20190199E+02
  -0.53578719E+01   0.26342965E+02   0.18957138E+02
  -0.52770638E+01   0.25671626E+02   0.18198460E+02
  -0.51962557E+01   0.25147052E+02   0.17651182E+02
  -0.51154476E+01   0.24709906E+02   0.17227898E+02
  -0.50346395E+01   0.24332763E+02   0.16887199E+02
  -0.49538315E+01   0.24001287E+02   0.16605642E+02
  -0.48730234E+01   0.23707583E+02   0.16368448E+02
  -0.47922153E+01   0.23447243E+02   0.16165647E+02
  -0.47114072E+01   0.23217828E+02   0.15990241E+02
  -0.46305991E+01   0.23017990E+02   0.15837241E+02
  -0.45497911E+01   0.22846938E+02   0.15703106E+02
  -0.44689830E+01   0.22704097E+02   0.15585410E+02
  -0.43881749E+01   0.22588885E+02   0.15482604E+02
  -0.43073668E+01   0.22500578E+02   0.15393862E+02
  -0.42265587E+01   0.22438231E+02   0.15318952E+02
  -0.41457506E+01   0.22400640E+02   0.15258131E+02
  -0.40649426E+01   0.22386346E+02   0.15212055E+02
  -0.39841345E+01   0.22393663E+02   0.15181697E+02
  -0.39033264E+01   0.22420727E+02   0.15168267E+02
  -0.38225183E+01   0.22465576E+02   0.15173130E+02
  -0.37417102E+01   0.22526242E+02   0.15197729E+02
  -0.36609022E+01   0.22600876E+02   0.15243501E+02
  -0.35800941E+01   0.22687886E+02   0.15311791E+02
  -0.34992860E+01   0.22786107E+02   0.15403762E+02
  -0.34184779E+01   0.22895006E+02   0.15520301E+02
  -0.33376698E+01   0.23014909E+02   0.15661918E+02
  -0.32568617E+01   0.23147283E+02   0.15828647E+02
  -0.31760537E+01   0.23295059E+02   0.16019944E+02
  -0.30952456E+01   0.23463012E+02   0.16234587E+02
  -0.30144375E+01   0.23658232E+02   0.16470586E+02
  -0.29336294E+01   0.23890678E+02   0.16725104E+02
  -0.28528213E+01   0.24173891E+02   0.16994392E+02
  -0.27720133E+01   0.24525915E+02   0.17273751E+02
  -0.26912052E+01   0.24970551E+02   0.17557517E+02
  -0.26103971E+01   0.25539165E+02   0.17839067E+02
  -0.25295890E+01   0.26273430E+02   0.18110838E+02
  -0.24487809E+01   0.27229738E+02   0.18364341E+02
  -0.23679728E+01   0.28486779E+02   0.18590076E+02
  -0.22871648E+01   0.30159507E+02   0.18777188E+02
  -0.22063567E+01   0.32427222E+02   0.18912364E+02
  -0.21255486E+01   0.35597037E+02   0.18976334E+02
  -0.20447405E+01   0.40273841E+02   0.18931540E+02
  -0.19639324E+01   0.47963348E+02   0.18664643E+02
  -0.18831244E+01   0.65092712E+02   0.17450459E+02
  -0.18023163E+01   0.92977060E+02   0.37585016E+02
  -0.17215082E+01   0.46975574E+02   0.42152020E+02
  -0.16407001E+01   0.26586083E+02   0.37069898E+02
  -0.15598920E+01   0.16912449E+02   0.31272489E+02
