  -0.95598921E+01   0.27131065E+01   0.43069479E+01
  -0.94790840E+01   0.20480056E+01   0.35342560E+01
  -0.93982760E+01   0.14221924E+01   0.26454544E+01
  -0.93174679E+01   0.71097471E+00   0.14149802E+01
  -0.92366598E+01   0.18653080E-02   0.30253628E-02
  -0.91558517E+01   0.10139070E-02   0.14001841E-02
  -0.90750436E+01   0.75409873E-03   0.93197849E-03
  -0.89942355E+01   0.62607656E-03   0.70713217E-03
  -0.89134275E+01   0.55309282E-03   0.57705751E-03
  -0.88326194E+01   0.51032347E-03   0.49441186E-03
  -0.87518113E+01   0.48749608E-03   0.43929320E-03
  -0.86710032E+01   0.48006446E-03   0.40194310E-03
  -0.85901951E+01   0.48640945E-03   0.37713087E-03
  -0.85093871E+01   0.50690240E-03   0.36194863E-03
  -0.84285790E+01   0.54378859E-03   0.35484248E-03
  -0.83477709E+01   0.60167290E-03   0.35517439E-03
  -0.82669628E+01   0.68878897E-03   0.36306077E-03
  -0.81861547E+01   0.81972571E-03   0.37941074E-03
  -0.81053466E+01   0.10214089E-02   0.40619971E-03
  -0.80245386E+01   0.13474254E-02   0.44718548E-03
  -0.79437305E+01   0.19173979E-02   0.50977641E-03
  -0.78629224E+01   0.30505334E-02   0.61091256E-03
  -0.77821143E+01   0.59153654E-02   0.80395613E-03
  -0.77013062E+01   0.20322553E-01   0.14862313E-02
  -0.76204982E+01   0.13766252E+02   0.62492464E+00
  -0.75396901E+01   0.25894597E+02   0.16949309E+01
  -0.74588820E+01   0.38399322E+02   0.37601141E+01
  -0.73780739E+01   0.53893166E+02   0.82683480E+01
  -0.72972658E+01   0.73668895E+02   0.18799773E+02
  -0.72164577E+01   0.90674656E+02   0.41597863E+02
  -0.71356497E+01   0.74342585E+02   0.67197346E+02
  -0.70548416E+01   0.34207041E+02   0.63326919E+02
  -0.69740335E+01   0.17009276E+02   0.46632243E+02
  -0.68932254E+01   0.18525183E+02   0.33001520E+02
  -0.68124173E+01   0.30197252E+02   0.22604717E+02
  -0.67316093E+01   0.31197941E+02   0.20556944E+02
  -0.66508012E+01   0.30659906E+02   0.19299573E+02
  -0.65699931E+01   0.29543056E+02   0.18409111E+02
  -0.64891850E+01   0.28226460E+02   0.17711384E+02
  -0.64083769E+01   0.26904052E+02   0.17120556E+02
  -0.63275689E+01   0.25676673E+02   0.16593259E+02
  -0.62467608E+01   0.24590662E+02   0.16108468E+02
  -0.61659527E+01   0.23660461E+02   0.15657174E+02
  -0.60851446E+01   0.25122857E+02   0.15715262E+02
  -0.60043365E+01   0.27639304E+02   0.16099192E+02
  -0.59235284E+01   0.29061954E+02   0.16354602E+02
  -0.58427204E+01   0.30156607E+02   0.16653775E+02
  -0.57619123E+01   0.31036629E+02   0.17043302E+02
  -0.56811042E+01   0.31701894E+02   0.17552355E+02
  -0.56002961E+01   0.32097604E+02   0.18204706E+02
  -0.55194880E+01   0.32118449E+02   0.19020289E+02
  -0.54386800E+01   0.31580949E+02   0.20012234E+02
  -0.53578719E+01   0.30081255E+02   0.21178998E+02
  -0.52770638E+01   0.26190204E+02   0.20206276E+02
  -0.51962557E+01   0.25422723E+02   0.18709320E+02
  -0.51154476E+01   0.24905023E+02   0.17943168E+02
  -0.50346395E+01   0.24485838E+02   0.17418577E+02
  -0.49538315E+01   0.24125216E+02   0.17022573E+02
  -0.48730234E+01   0.23806723E+02   0.16707690E+02
  -0.47922153E+01   0.23522872E+02   0.16448795E+02
  -0.47114072E+01   0.23270352E+02   0.16230805E+02
  -0.46305991E+01   0.23047926E+02   0.16044013E+02
  -0.45497911E+01   0.22855351E+02   0.15881953E+02
  -0.44689830E+01   0.22692741E+02   0.15740314E+02
  -0.43881749E+01   0.22560192E+02   0.15616314E+02
  -0.43073668E+01   0.22457544E+02   0.15508314E+02
  -0.42265587E+01   0.22384247E+02   0.15415555E+02
  -0.41457506E+01   0.22339297E+02   0.15337970E+02
  -0.40649426E+01   0.22321214E+02   0.15276030E+02
  -0.39841345E+01   0.22328071E+02   0.15230623E+02
  -0.39033264E+01   0.22357547E+02   0.15202936E+02
  -0.38225183E+01   0.22407011E+02   0.15194357E+02
  -0.37417102E+01   0.22473632E+02   0.15206366E+02
  -0.36609022E+01   0.22554518E+02   0.15240438E+02
  -0.35800941E+01   0.22646884E+02   0.15297931E+02
  -0.34992860E+01   0.22748248E+02   0.15379980E+02
  -0.34184779E+01   0.22856673E+02   0.15487372E+02
  -0.33376698E+01   0.22971047E+02   0.15620427E+02
  -0.32568617E+01   0.23091411E+02   0.15778868E+02
  -0.31760537E+01   0.23219345E+02   0.15961695E+02
  -0.30952456E+01   0.23358418E+02   0.16167060E+02
  -0.30144375E+01   0.23514706E+02   0.16392156E+02
  -0.29336294E+01   0.23697411E+02   0.16633126E+02
  -0.28528213E+01   0.23919590E+02   0.16884998E+02
  -0.27720133E+01   0.24199067E+02   0.17141648E+02
  -0.26912052E+01   0.24559621E+02   0.17395801E+02
  -0.26103971E+01   0.25032634E+02   0.17639049E+02
  -0.25295890E+01   0.25659563E+02   0.17861863E+02
  -0.24487809E+01   0.26495896E+02   0.18053526E+02
  -0.23679728E+01   0.27617979E+02   0.18201852E+02
  -0.22871648E+01   0.29135647E+02   0.18292340E+02
  -0.22063567E+01   0.31217717E+02   0.18305917E+02
  -0.21255486E+01   0.34149534E+02   0.18212679E+02
  -0.20447405E+01   0.38486113E+02   0.17951980E+02
  -0.19639324E+01   0.45588194E+02   0.17348261E+02
  -0.18831244E+01   0.61079994E+02   0.15406168E+02
  -0.18023163E+01   0.10333542E+03   0.30167881E+02
  -0.17215082E+01   0.53192739E+02   0.38362813E+02
  -0.16407001E+01   0.29387958E+02   0.34786231E+02
  -0.15598920E+01   0.18577167E+02   0.30301941E+02
