  -0.95598921E+01   0.89472520E-03   0.64733206E-03
  -0.94790840E+01   0.74022122E-03   0.54394636E-03
  -0.93982760E+01   0.63503305E-03   0.47390198E-03
  -0.93174679E+01   0.56138958E-03   0.42541765E-03
  -0.92366598E+01   0.50929283E-03   0.39187813E-03
  -0.91558517E+01   0.47285356E-03   0.36941685E-03
  -0.90750436E+01   0.44854087E-03   0.35576234E-03
  -0.89942355E+01   0.43429812E-03   0.34965949E-03
  -0.89134275E+01   0.42909204E-03   0.35058097E-03
  -0.88326194E+01   0.43270601E-03   0.35860628E-03
  -0.87518113E+01   0.44569965E-03   0.37441931E-03
  -0.86710032E+01   0.46951852E-03   0.39941922E-03
  -0.85901951E+01   0.50678973E-03   0.43597652E-03
  -0.85093871E+01   0.56190935E-03   0.48792010E-03
  -0.84285790E+01   0.64215827E-03   0.56144103E-03
  -0.83477709E+01   0.75987195E-03   0.66681762E-03
  -0.82669628E+01   0.93689263E-03   0.82189448E-03
  -0.81861547E+01   0.12144333E-02   0.10596533E-02
  -0.81053466E+01   0.16772611E-02   0.14464254E-02
  -0.80245386E+01   0.25215813E-02   0.21319862E-02
  -0.79437305E+01   0.42853229E-02   0.35158170E-02
  -0.78629224E+01   0.88905452E-02   0.69820838E-02
  -0.77821143E+01   0.27561310E-01   0.20337324E-01
  -0.77013062E+01   0.35545610E+00   0.24022239E+00
  -0.76204982E+01   0.99126327E+02   0.64801433E+02
  -0.75396901E+01   0.63033570E+02   0.41584302E+02
  -0.74588820E+01   0.50668252E+02   0.33609842E+02
  -0.73780739E+01   0.43841822E+02   0.29169161E+02
  -0.72972658E+01   0.39321617E+02   0.26197251E+02
  -0.72164577E+01   0.36025211E+02   0.24007661E+02
  -0.71356497E+01   0.33476080E+02   0.22299842E+02
  -0.70548416E+01   0.31427394E+02   0.20918474E+02
  -0.69740335E+01   0.29736268E+02   0.19773476E+02
  -0.68932254E+01   0.28312904E+02   0.18807875E+02
  -0.68124173E+01   0.27097175E+02   0.17983117E+02
  -0.67316093E+01   0.26046748E+02   0.17271683E+02
  -0.66508012E+01   0.25130614E+02   0.16653091E+02
  -0.65699931E+01   0.24325336E+02   0.16111603E+02
  -0.64891850E+01   0.23612777E+02   0.15634841E+02
  -0.64083769E+01   0.22978696E+02   0.15212939E+02
  -0.63275689E+01   0.22411975E+02   0.14838086E+02
  -0.62467608E+01   0.21905005E+02   0.14504855E+02
  -0.61659527E+01   0.21466232E+02   0.14218934E+02
  -0.60851446E+01   0.54691620E+02   0.37193267E+02
  -0.60043365E+01   0.35304212E+02   0.23811074E+02
  -0.59235284E+01   0.31420805E+02   0.21142941E+02
  -0.58427204E+01   0.29424243E+02   0.19778492E+02
  -0.57619123E+01   0.28117653E+02   0.18890443E+02
  -0.56811042E+01   0.27158992E+02   0.18242316E+02
  -0.56002961E+01   0.26408170E+02   0.17737238E+02
  -0.55194880E+01   0.25795579E+02   0.17327072E+02
  -0.54386800E+01   0.25282094E+02   0.16984768E+02
  -0.53578719E+01   0.24843761E+02   0.16693777E+02
  -0.52770638E+01   0.24464961E+02   0.16443318E+02
  -0.51962557E+01   0.24135013E+02   0.16226031E+02
  -0.51154476E+01   0.23846339E+02   0.16036702E+02
  -0.50346395E+01   0.23593400E+02   0.15871525E+02
  -0.49538315E+01   0.23372055E+02   0.15727659E+02
  -0.48730234E+01   0.23179151E+02   0.15602940E+02
  -0.47922153E+01   0.23012259E+02   0.15495696E+02
  -0.47114072E+01   0.22869487E+02   0.15404621E+02
  -0.46305991E+01   0.22749364E+02   0.15328692E+02
  -0.45497911E+01   0.22650750E+02   0.15267102E+02
  -0.44689830E+01   0.22572777E+02   0.15219229E+02
  -0.43881749E+01   0.22514813E+02   0.15184600E+02
  -0.43073668E+01   0.22476431E+02   0.15162881E+02
  -0.42265587E+01   0.22457402E+02   0.15153862E+02
  -0.41457506E+01   0.22457681E+02   0.15157462E+02
  -0.40649426E+01   0.22477419E+02   0.15173722E+02
  -0.39841345E+01   0.22516966E+02   0.15202826E+02
  -0.39033264E+01   0.22576895E+02   0.15245105E+02
  -0.38225183E+01   0.22658025E+02   0.15301060E+02
  -0.37417102E+01   0.22761456E+02   0.15371392E+02
  -0.36609022E+01   0.22888614E+02   0.15457028E+02
  -0.35800941E+01   0.23041312E+02   0.15559169E+02
  -0.34992860E+01   0.23221819E+02   0.15679342E+02
  -0.34184779E+01   0.23432962E+02   0.15819466E+02
  -0.33376698E+01   0.23678243E+02   0.15981942E+02
  -0.32568617E+01   0.23962004E+02   0.16169767E+02
  -0.31760537E+01   0.24289638E+02   0.16386680E+02
  -0.30952456E+01   0.24667877E+02   0.16637367E+02
  -0.30144375E+01   0.25105182E+02   0.16927732E+02
  -0.29336294E+01   0.25612288E+02   0.17265276E+02
  -0.28528213E+01   0.26202987E+02   0.17659641E+02
