  -0.95598921E+01   0.29356785E+01   0.45507537E+01
  -0.94790840E+01   0.23294778E+01   0.39317168E+01
  -0.93982760E+01   0.17954854E+01   0.32714146E+01
  -0.93174679E+01   0.12936457E+01   0.25259648E+01
  -0.92366598E+01   0.75097640E+00   0.15613213E+01
  -0.91558517E+01   0.22033007E-02   0.39607144E-02
  -0.90750436E+01   0.10039354E-02   0.14776279E-02
  -0.89942355E+01   0.73531592E-03   0.94964756E-03
  -0.89134275E+01   0.61282865E-03   0.71193601E-03
  -0.88326194E+01   0.54673283E-03   0.57817863E-03
  -0.87518113E+01   0.51091497E-03   0.49448132E-03
  -0.86710032E+01   0.49530817E-03   0.43923050E-03
  -0.85901951E+01   0.49591217E-03   0.40212222E-03
  -0.85093871E+01   0.51188005E-03   0.37774063E-03
  -0.84285790E+01   0.54470267E-03   0.36312877E-03
  -0.83477709E+01   0.59837869E-03   0.35675199E-03
  -0.82669628E+01   0.68047310E-03   0.35804812E-03
  -0.81861547E+01   0.80459679E-03   0.36729035E-03
  -0.81053466E+01   0.99592953E-03   0.38570453E-03
  -0.80245386E+01   0.13044438E-02   0.41596177E-03
  -0.79437305E+01   0.18410966E-02   0.46357660E-03
  -0.78629224E+01   0.28998498E-02   0.54142082E-03
  -0.77821143E+01   0.55471161E-02   0.69055772E-03
  -0.77013062E+01   0.18627822E-01   0.12185724E-02
  -0.76204982E+01   0.12204463E+02   0.47546595E+00
  -0.75396901E+01   0.22748801E+02   0.12555063E+01
  -0.74588820E+01   0.33332555E+02   0.26901238E+01
  -0.73780739E+01   0.46132744E+02   0.56591916E+01
  -0.72972658E+01   0.62714986E+02   0.12275153E+02
  -0.72164577E+01   0.81789788E+02   0.27153328E+02
  -0.71356497E+01   0.86565040E+02   0.52456462E+02
  -0.70548416E+01   0.55303921E+02   0.65165940E+02
  -0.69740335E+01   0.25324198E+02   0.54282526E+02
  -0.68932254E+01   0.16404945E+02   0.41143663E+02
  -0.68124173E+01   0.19168182E+02   0.31665347E+02
  -0.67316093E+01   0.30151522E+02   0.22021665E+02
  -0.66508012E+01   0.30901417E+02   0.20134783E+02
  -0.65699931E+01   0.30164493E+02   0.19004137E+02
  -0.64891850E+01   0.28930813E+02   0.18180070E+02
  -0.64083769E+01   0.27563519E+02   0.17510480E+02
  -0.63275689E+01   0.26239902E+02   0.16926756E+02
  -0.62467608E+01   0.25045439E+02   0.16396964E+02
  -0.61659527E+01   0.24014197E+02   0.15907258E+02
  -0.60851446E+01   0.25180677E+02   0.15864292E+02
  -0.60043365E+01   0.27336949E+02   0.16103619E+02
  -0.59235284E+01   0.28538259E+02   0.16233766E+02
  -0.58427204E+01   0.29478676E+02   0.16401908E+02
  -0.57619123E+01   0.30263711E+02   0.16646189E+02
  -0.56811042E+01   0.30900876E+02   0.16989105E+02
  -0.56002961E+01   0.31356737E+02   0.17448001E+02
  -0.55194880E+01   0.31568372E+02   0.18036863E+02
  -0.54386800E+01   0.31440340E+02   0.18764843E+02
  -0.53578719E+01   0.30826592E+02   0.19631376E+02
  -0.52770638E+01   0.29453927E+02   0.20614171E+02
  -0.51962557E+01   0.25700943E+02   0.20620611E+02
  -0.51154476E+01   0.25035607E+02   0.18662177E+02
  -0.50346395E+01   0.24583384E+02   0.17869226E+02
  -0.49538315E+01   0.24206679E+02   0.17345316E+02
  -0.48730234E+01   0.23876480E+02   0.16955423E+02
  -0.47922153E+01   0.23581660E+02   0.16647328E+02
  -0.47114072E+01   0.23317788E+02   0.16394545E+02
  -0.46305991E+01   0.23083468E+02   0.16181668E+02
  -0.45497911E+01   0.22878701E+02   0.15999056E+02
  -0.44689830E+01   0.22704018E+02   0.15840491E+02
  -0.43881749E+01   0.22559978E+02   0.15701991E+02
  -0.43073668E+01   0.22446859E+02   0.15581139E+02
  -0.42265587E+01   0.22364490E+02   0.15476671E+02
  -0.41457506E+01   0.22312149E+02   0.15388188E+02
  -0.40649426E+01   0.22288541E+02   0.15315957E+02
  -0.39841345E+01   0.22291808E+02   0.15260744E+02
  -0.39033264E+01   0.22319582E+02   0.15223681E+02
  -0.38225183E+01   0.22369067E+02   0.15206136E+02
  -0.37417102E+01   0.22437152E+02   0.15209605E+02
  -0.36609022E+01   0.22520544E+02   0.15235593E+02
  -0.35800941E+01   0.22615947E+02   0.15285496E+02
  -0.34992860E+01   0.22720262E+02   0.15360477E+02
  -0.34184779E+01   0.22830832E+02   0.15461342E+02
  -0.33376698E+01   0.22945744E+02   0.15588395E+02
  -0.32568617E+01   0.23064164E+02   0.15741302E+02
  -0.31760537E+01   0.23186753E+02   0.15918947E+02
  -0.30952456E+01   0.23316131E+02   0.16119292E+02
  -0.30144375E+01   0.23457429E+02   0.16339258E+02
  -0.29336294E+01   0.23618921E+02   0.16574616E+02
  -0.28528213E+01   0.23812763E+02   0.16819921E+02
  -0.27720133E+01   0.24055895E+02   0.17068474E+02
  -0.26912052E+01   0.24371174E+02   0.17312327E+02
  -0.26103971E+01   0.24788922E+02   0.17542305E+02
  -0.25295890E+01   0.25349200E+02   0.17748012E+02
  -0.24487809E+01   0.26105433E+02   0.17917742E+02
  -0.23679728E+01   0.27130637E+02   0.18038104E+02
  -0.22871648E+01   0.28528962E+02   0.18092970E+02
  -0.22063567E+01   0.30458930E+02   0.18060744E+02
  -0.21255486E+01   0.33185635E+02   0.17906975E+02
  -0.20447405E+01   0.37218382E+02   0.17561491E+02
  -0.19639324E+01   0.43784454E+02   0.16824588E+02
  -0.18831244E+01   0.57776436E+02   0.14615008E+02
  -0.18023163E+01   0.10778317E+03   0.25695774E+02
  -0.17215082E+01   0.58969558E+02   0.37004220E+02
  -0.16407001E+01   0.32209670E+02   0.34401708E+02
