  -0.50000099E+001   0.10353964E-004
  -0.49500099E+001   0.10855229E-004
  -0.49000099E+001   0.11386458E-004
  -0.48500099E+001   0.11953304E-004
  -0.48000099E+001   0.12556376E-004
  -0.47500099E+001   0.13199989E-004
  -0.47000099E+001   0.13887270E-004
  -0.46500099E+001   0.14621105E-004
  -0.46000099E+001   0.15406070E-004
  -0.45500099E+001   0.16246331E-004
  -0.45000099E+001   0.17147905E-004
  -0.44500099E+001   0.18114511E-004
  -0.44000099E+001   0.19153408E-004
  -0.43500099E+001   0.20270770E-004
  -0.43000099E+001   0.21475687E-004
  -0.42500099E+001   0.22774298E-004
  -0.42000099E+001   0.24177585E-004
  -0.41500099E+001   0.25696823E-004
  -0.41000099E+001   0.27341931E-004
  -0.40500099E+001   0.29129316E-004
  -0.40000099E+001   0.31070956E-004
  -0.39500099E+001   0.33186348E-004
  -0.39000099E+001   0.35496296E-004
  -0.38500099E+001   0.38020531E-004
  -0.38000099E+001   0.40788946E-004
  -0.37500099E+001   0.43826828E-004
  -0.37000099E+001   0.47173716E-004
  -0.36500099E+001   0.50864124E-004
  -0.36000099E+001   0.54950390E-004
  -0.35500099E+001   0.59480582E-004
  -0.35000099E+001   0.64525217E-004
  -0.34500099E+001   0.70152259E-004
  -0.34000099E+001   0.76458854E-004
  -0.33500099E+001   0.83547077E-004
  -0.33000099E+001   0.91541297E-004
  -0.32500099E+001   0.10060402E-003
  -0.32000099E+001   0.11091838E-003
  -0.31500099E+001   0.12271550E-003
  -0.31000099E+001   0.13627937E-003
  -0.30500099E+001   0.15195758E-003
  -0.30000099E+001   0.17021126E-003
  -0.29500099E+001   0.19160261E-003
  -0.29000099E+001   0.21686700E-003
  -0.28500099E+001   0.24697551E-003
  -0.28000099E+001   0.28317882E-003
  -0.27500099E+001   0.32720593E-003
  -0.27000099E+001   0.38141903E-003
  -0.26500099E+001   0.44916592E-003
  -0.26000099E+001   0.53523075E-003
  -0.25500099E+001   0.64675571E-003
  -0.25000099E+001   0.79475134E-003
  -0.24500099E+001   0.99695038E-003
  -0.24000099E+001   0.12835574E-002
  -0.23500099E+001   0.17094475E-002
  -0.23000099E+001   0.23843285E-002
  -0.22500099E+001   0.35570745E-002
  -0.22000099E+001   0.59161684E-002
  -0.21500099E+001   0.12183349E-001
  -0.21000099E+001   0.55427573E-001
  -0.20500099E+001   0.19050079E+002
  -0.20000099E+001   0.27781585E+002
  -0.19500100E+001   0.14550272E+002
  -0.19000100E+001   0.11625524E+002
  -0.18500100E+001   0.10026339E+002
  -0.18000100E+001   0.89771887E+001
  -0.17500100E+001   0.82219751E+001
  -0.17000100E+001   0.76460875E+001
  -0.16500100E+001   0.71894139E+001
  -0.16000100E+001   0.68166751E+001
  -0.15500100E+001   0.65058854E+001
  -0.15000100E+001   0.62423312E+001
  -0.14500100E+001   0.60156880E+001
  -0.14000100E+001   0.58186702E+001
  -0.13500100E+001   0.56458965E+001
  -0.13000100E+001   0.54931965E+001
  -0.12500100E+001   0.53573913E+001
  -0.12000100E+001   0.52359316E+001
  -0.11500100E+001   0.51269145E+001
  -0.11000100E+001   0.50286746E+001
  -0.10500100E+001   0.49398953E+001
  -0.10000100E+001   0.48594831E+001
  -0.95000998E+000   0.47865290E+001
  -0.90000998E+000   0.47202695E+001
  -0.85000998E+000   0.46601016E+001
  -0.80000998E+000   0.46053922E+001
  -0.75000998E+000   0.45557193E+001
  -0.70000998E+000   0.45106732E+001
  -0.65000998E+000   0.44699126E+001
  -0.60000998E+000   0.44331786E+001
  -0.55000999E+000   0.44001359E+001
  -0.50000999E+000   0.43706081E+001
  -0.45000999E+000   0.43443928E+001
  -0.40000999E+000   0.43213330E+001
  -0.35000999E+000   0.43012869E+001
  -0.30000999E+000   0.42841761E+001
  -0.25000999E+000   0.42698246E+001
  -0.20000999E+000   0.42581624E+001
  -0.15001000E+000   0.42491821E+001
  -0.10001000E+000   0.42428347E+001
  -0.50009999E-001   0.42389918E+001
  -0.99999997E-005   0.42377160E+001
   0.49989999E-001   0.42389969E+001
   0.99989997E-001   0.42428074E+001
   0.14999000E+000   0.42492843E+001
   0.19998999E+000   0.42583517E+001
   0.24998999E+000   0.42701450E+001
   0.29998999E+000   0.42846494E+001
   0.34998999E+000   0.43020102E+001
   0.39998999E+000   0.43220673E+001
   0.44998999E+000   0.43451037E+001
   0.49998999E+000   0.43713244E+001
   0.54998999E+000   0.44008511E+001
   0.59998998E+000   0.44338930E+001
   0.64998998E+000   0.44706616E+001
   0.69998998E+000   0.45114184E+001
   0.74998998E+000   0.45564597E+001
   0.79998998E+000   0.46061325E+001
   0.84998998E+000   0.46608387E+001
   0.89998998E+000   0.47210474E+001
   0.94998998E+000   0.47873077E+001
   0.99998997E+000   0.48602653E+001
   0.10499900E+001   0.49406842E+001
   0.10999900E+001   0.50294744E+001
   0.11499900E+001   0.51277278E+001
   0.11999900E+001   0.52367663E+001
   0.12499900E+001   0.53582060E+001
   0.12999900E+001   0.54940455E+001
   0.13499900E+001   0.56467376E+001
   0.13999900E+001   0.58195643E+001
   0.14499900E+001   0.60165938E+001
   0.14999900E+001   0.62432082E+001
   0.15499900E+001   0.65068614E+001
   0.15999900E+001   0.68176547E+001
   0.16499900E+001   0.71903569E+001
   0.16999900E+001   0.76470839E+001
   0.17499900E+001   0.82229953E+001
   0.17999900E+001   0.89782865E+001
   0.18499900E+001   0.10027333E+002
   0.18999900E+001   0.11626330E+002
   0.19499900E+001   0.14549684E+002
   0.19999899E+001   0.27742865E+002
   0.20499899E+001   0.19051260E+002
   0.20999899E+001   0.57777742E-001
   0.21499899E+001   0.13661187E-001
   0.21999899E+001   0.59308757E-002
   0.22499899E+001   0.35643791E-002
   0.22999899E+001   0.23876773E-002
   0.23499899E+001   0.17117500E-002
   0.23999899E+001   0.12851726E-002
   0.24499899E+001   0.99815258E-003
   0.24999899E+001   0.79567944E-003
   0.25499899E+001   0.64747681E-003
   0.25999899E+001   0.53581756E-003
   0.26499899E+001   0.44966062E-003
   0.26999899E+001   0.38184928E-003
   0.27499899E+001   0.32757325E-003
   0.27999899E+001   0.28348384E-003
   0.28499899E+001   0.24723328E-003
   0.28999899E+001   0.21711050E-003
   0.29499899E+001   0.19181449E-003
   0.29999899E+001   0.17039810E-003
   0.30499899E+001   0.15212423E-003
   0.30999899E+001   0.13642293E-003
   0.31499899E+001   0.12284617E-003
   0.31999899E+001   0.11103847E-003
   0.32499899E+001   0.10070916E-003
   0.32999899E+001   0.91639486E-004
   0.33499899E+001   0.83634707E-004
   0.33999899E+001   0.76541373E-004
   0.34499899E+001   0.70226914E-004
   0.34999899E+001   0.64593042E-004
   0.35499899E+001   0.59545559E-004
   0.35999899E+001   0.55006978E-004
   0.36499899E+001   0.50919325E-004
   0.36999899E+001   0.47221788E-004
   0.37499899E+001   0.43874249E-004
   0.37999899E+001   0.40830492E-004
   0.38499899E+001   0.38061839E-004
   0.38999899E+001   0.35532785E-004
   0.39499899E+001   0.33220715E-004
   0.39999899E+001   0.31103478E-004
   0.40499899E+001   0.29158332E-004
   0.40999899E+001   0.27371262E-004
   0.41499899E+001   0.25723125E-004
   0.41999899E+001   0.24202754E-004
   0.42499899E+001   0.22798437E-004
   0.42999899E+001   0.21497486E-004
   0.43499899E+001   0.20292960E-004
   0.43999899E+001   0.19173454E-004
   0.44499899E+001   0.18133340E-004
   0.44999899E+001   0.17164959E-004
   0.45499899E+001   0.16263658E-004
   0.45999899E+001   0.15421816E-004
   0.46499899E+001   0.14635914E-004
   0.46999899E+001   0.13901556E-004
   0.47499899E+001   0.13213550E-004
   0.47999899E+001   0.12569100E-004
   0.48499899E+001   0.11964457E-004
   0.48999899E+001   0.11396905E-004
   0.49499899E+001   0.10864126E-004
   0.49999899E+001   0.10362480E-004
